일자,시가,고가,저가,종가,거래량
19990916,955,975,949,955,222660.0
19990917,984,1023,955,1023,187326.0
19990920,1014,1145,1014,1145,159636.0
19990921,1187,1280,1089,1119,127856.0
19990922,1119,1208,1119,1208,159569.0
19990927,1193,1351,1163,1348,69258.0
19990928,1283,1342,1187,1220,301741.0
19990929,1223,1223,1119,1208,34897.0
19990930,1137,1166,1134,1137,22192.0
19991001,1074,1104,1014,1104,38249.0
19991004,1044,1208,1044,1193,30137.0
19991005,1163,1163,1059,1092,90311.0
19991006,1092,1104,1092,1104,24605.0
19991007,1044,1235,1044,1199,24974.0
19991008,1134,1178,1134,1148,14381.0
19991011,1178,1178,1128,1163,16996.0
19991012,1193,1302,1178,1302,337007.0
19991013,1302,1302,1193,1274,31846.0
19991014,1232,1253,1196,1238,40194.0
19991015,1259,1262,1223,1250,40194.0
19991018,1241,1241,1169,1223,2111.0
19991019,1241,1241,1134,1193,30841.0
19991020,1223,1223,1169,1217,13912.0
19991021,1169,1223,1169,1214,30573.0
19991022,1223,1223,1178,1193,8414.0
19991025,1193,1223,1119,1193,9554.0
19991026,1104,1202,1104,1202,15420.0
19991027,1163,1253,1163,1175,20817.0
19991028,1134,1253,1119,1134,39389.0
19991029,1134,1223,1134,1193,31511.0
19991101,1148,1238,1140,1181,54072.0
19991102,1181,1323,1181,1323,102915.0
19991103,1327,1481,1327,1481,196109.0
19991104,1481,1500,1342,1402,64297.0
19991105,1459,1486,1357,1462,43579.0
19991108,1432,1548,1432,1483,92624.0
19991109,1492,1492,1357,1411,42507.0
19991110,1489,1489,1402,1480,69526.0
19991111,1521,1656,1521,1656,396108.0
19991112,1852,1852,1551,1656,309719.0
19991115,1852,1852,1581,1775,255244.0
19991116,1730,1790,1611,1700,138751.0
19991117,1715,1745,1521,1611,135332.0
19991118,1423,1521,1423,1518,66275.0
19991119,1447,1581,1447,1578,49547.0
19991122,1581,1611,1521,1566,48876.0
19991123,1596,1754,1435,1638,180990.0
19991124,1551,1670,1551,1641,134427.0
19991125,1581,1626,1569,1626,88199.0
19991126,1575,1578,1432,1578,181862.0
19991129,1447,1572,1447,1551,56151.0
19991130,1557,1581,1506,1551,49446.0
19991201,1450,1539,1450,1512,41199.0
19991202,1626,1691,1581,1691,321385.0
