일자,시가,고가,저가,종가,거래량
19990916,1030,1090,1000,1000,188700.0
19990917,1010,1010,940,965,127200.0
19990920,965,1060,950,1015,237800.0
19990921,1050,1165,1020,1165,1063100.0
19990922,1165,1230,1100,1100,2379700.0
19990927,1070,1070,1000,1000,209300.0
19990928,1000,1095,990,991,226000.0
19990929,1000,1045,970,970,245200.0
19990930,950,999,920,940,215700.0
19991001,960,960,800,867,118200.0
19991004,770,940,770,881,75900.0
19991005,892,920,820,820,89100.0
19991006,835,899,823,835,88500.0
19991007,900,900,840,860,71800.0
19991008,840,989,840,989,422400.0
19991011,999,1030,941,970,662200.0
19991012,950,1000,946,979,201200.0
19991013,997,999,950,950,170500.0
19991014,940,970,940,940,105100.0
19991015,941,959,920,920,145700.0
19991018,871,905,855,870,95200.0
19991019,870,900,850,875,61800.0
19991020,831,930,831,920,160600.0
19991021,880,930,880,900,70100.0
19991022,881,910,881,899,56500.0
19991025,930,930,848,880,109000.0
19991026,860,870,841,865,99200.0
19991027,860,994,840,994,985700.0
19991028,995,1000,900,911,596700.0
19991029,900,938,900,905,323600.0
19991101,890,920,880,906,216200.0
19991102,906,980,900,911,380400.0
19991103,950,950,914,930,98500.0
19991104,951,972,930,970,288800.0
19991105,970,970,930,950,82600.0
19991108,950,960,920,920,197400.0
19991109,901,964,901,964,184700.0
19991110,970,1050,945,980,400900.0
19991111,1000,1000,960,971,140400.0
19991112,971,975,930,955,137400.0
19991115,941,960,920,950,193700.0
19991116,931,980,931,932,167400.0
19991117,949,970,870,905,291900.0
19991118,850,930,850,900,68600.0
19991119,900,900,880,887,84200.0
19991122,920,940,871,890,141300.0
19991123,890,890,861,872,132300.0
19991124,872,890,840,845,70000.0
19991125,851,851,810,810,96700.0
19991126,767,770,710,731,113700.0
19991129,682,745,682,715,35600.0
19991130,721,750,721,740,34400.0
19991201,701,735,701,708,82100.0
19991202,740,770,702,706,175300.0
19991203,710,745,710,719,58600.0
19991206,715,719,675,685,63500.0
19991207,690,700,681,681,111100.0
19991208,683,700,675,700,98900.0
19991209,677,730,677,688,62600.0
19991210,697,740,688,720,30600.0
19991213,720,800,720,735,52900.0
19991214,735,780,725,755,84400.0
19991215,740,775,726,750,57100.0
19991216,750,787,730,740,87200.0
19991217,730,749,720,721,72900.0
19991220,700,710,695,695,63100.0
19991221,681,719,675,680,105600.0
19991222,710,710,662,675,46100.0
19991223,670,749,670,680,49700.0
19991224,680,700,680,690,17400.0
19991227,690,720,683,695,76500.0
19991228,700,700,612,650,45500.0
20000104,612,700,612,660,25000.0
20000105,612,696,561,561,143400.0
20000106,590,615,570,590,134400.0
20000107,560,589,560,575,43300.0
20000110,575,599,575,598,25600.0
20000111,560,580,560,564,38200.0
20000112,569,580,550,552,20500.0
20000113,549,549,502,538,33000.0
20000114,545,549,520,536,82000.0
20000117,554,600,543,598,48400.0
20000118,598,598,550,550,22500.0
20000119,545,550,540,540,28300.0
20000120,470,500,470,499,29700.0
20000121,471,500,470,481,46800.0
20000124,470,545,470,500,60300.0
20000125,575,575,516,525,107000.0
20000126,515,545,500,519,44100.0
20000127,519,535,510,522,54100.0
20000128,555,560,505,515,33300.0
20000131,517,550,505,520,31400.0
20000201,535,540,470,520,76500.0
20000202,540,549,530,547,43100.0
20000203,530,570,520,538,99900.0
20000207,536,557,523,538,52200.0
20000208,530,540,503,534,55300.0
20000209,520,538,503,503,36600.0
20000210,483,520,481,500,20400.0
20000211,509,515,460,465,41400.0
20000214,470,489,436,460,37600.0
20000215,460,482,425,425,13600.0
20000216,425,453,421,421,28500.0
20000217,420,450,420,430,37700.0
20000218,440,440,421,430,46400.0
20000221,405,420,376,420,53700.0
20000222,419,419,400,419,18900.0
20000223,439,479,430,470,44800.0
20000224,460,470,415,455,79400.0
20000225,454,523,454,461,58100.0
20000228,490,530,490,530,106500.0
20000229,599,599,515,530,98600.0
20000302,520,589,520,541,46500.0
20000303,550,573,541,552,41900.0
20000306,570,598,520,598,180600.0
20000307,610,610,561,571,96700.0
20000308,550,630,531,600,130700.0
20000309,576,690,576,690,342100.0
20000310,690,793,680,793,418300.0
20000313,900,911,890,911,360900.0
20000314,950,950,775,775,633100.0
20000315,775,881,660,770,322800.0
20000316,760,760,660,660,136400.0
20000317,602,658,602,658,135300.0
20000320,650,690,630,669,105300.0
20000321,641,658,600,600,51300.0
20000322,603,630,576,630,137100.0
20000323,650,660,583,610,96000.0
20000324,610,660,590,630,173200.0
20000327,650,680,630,640,125000.0
20000328,640,640,611,620,44100.0
20000329,615,640,610,620,94800.0
20000330,605,605,580,600,35600.0
20000331,599,599,560,590,47200.0
20000403,575,588,540,550,105300.0
20000404,550,570,533,544,59500.0
20000406,530,550,505,543,36200.0
20000407,515,615,515,615,55500.0
20000410,650,650,590,593,32600.0
20000411,593,600,550,586,67800.0
20000412,583,583,542,550,10800.0
20000414,577,577,531,550,21300.0
20000417,512,547,470,480,134600.0
20000418,550,550,500,540,62300.0
20000419,600,621,599,621,81900.0
20000420,680,680,570,660,208100.0
20000421,650,650,606,630,50900.0
20000424,610,670,610,650,64900.0
